,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2017-08-01,1,Flat,Mi Gente,J Balvin,4529147,https://i.scdn.co/image/ab67616d00004851996bd1ea86bd3815eedfeef5,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
1,2017-08-01,2,Flat,Despacito - Remix,Luis Fonsi,4191169,https://i.scdn.co/image/ab67616d00004851d8559d0280ffe2a2af6dacdf,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,2017-08-01,3,Flat,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,3769617,https://i.scdn.co/image/ab67616d00004851dcb6a73da1e7f293b875f69c,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
3,2017-08-01,4,Flat,Unforgettable,French Montana,3493641,https://i.scdn.co/image/ab67616d000048518a31195a371b2233456f6c07,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
4,2017-08-01,5,Up,Feels,Calvin Harris,3282178,https://i.scdn.co/image/ab67616d000048514d3fa5ce7ba599f4fd7803ef,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
5,2017-08-01,6,Down,2U (feat. Justin Bieber),David Guetta,3256801,https://i.scdn.co/image/ab67616d0000485145c5570d4a66346d8f683913,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
6,2017-08-01,7,Flat,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,3106230,https://i.scdn.co/image/ab67616d00004851dcb6a73da1e7f293b875f69c,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
7,2017-08-01,8,Flat,Shape of You,Ed Sheeran,2921341,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
8,2017-08-01,9,Flat,Attention,Charlie Puth,2908729,https://i.scdn.co/image/ab67616d00004851db21a273452f0637cdbc35aa,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
9,2017-08-01,10,Flat,Strip That Down,Liam Payne,2746191,https://i.scdn.co/image/ab67616d00004851ec1abb2ba5e210e826161111,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
