,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2017-09-05,1,Flat,Look What You Made Me Do,Taylor Swift,4863753,https://i.scdn.co/image/ab67616d00004851e3953b884e6b0bd31933d4e0,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
1,2017-09-05,2,Flat,Mi Gente,J Balvin,4128659,https://i.scdn.co/image/ab67616d00004851996bd1ea86bd3815eedfeef5,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,2017-09-05,3,Up,New Rules,Dua Lipa,3590573,https://i.scdn.co/image/ab67616d000048516b915e407b70e121e06fe979,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
3,2017-09-05,4,Down,...Ready For It?,Taylor Swift,3581725,https://i.scdn.co/image/ab67616d000048514322e9bd7d57d061d0e19e1f,https://open.spotify.com/track/7zgqtptZvhf8GEmdsM2vp2
4,2017-09-05,5,Flat,Friends (with BloodPop®),Justin Bieber,3311399,https://i.scdn.co/image/ab67616d00004851302806b2c89a0f7a24b4922c,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
5,2017-09-05,6,Flat,Feels,Calvin Harris,2981971,https://i.scdn.co/image/ab67616d000048514d3fa5ce7ba599f4fd7803ef,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
6,2017-09-05,7,Flat,Unforgettable,French Montana,2950305,https://i.scdn.co/image/ab67616d000048518a31195a371b2233456f6c07,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
7,2017-09-05,8,Flat,Sorry Not Sorry,Demi Lovato,2814785,https://i.scdn.co/image/ab67616d0000485110e3276edd7706710560bd4c,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
8,2017-09-05,9,Flat,Havana,Camila Cabello,2803999,https://i.scdn.co/image/ab67616d00004851d93cf4d07ba50d7b32ca7c44,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
9,2017-09-05,10,Up,1-800-273-8255,Logic,2742450,https://i.scdn.co/image/08f9ccb7875a87c07c79c1ccd5319263786c55ea,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
10,2017-09-05,11,Down,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,2598844,https://i.scdn.co/image/ab67616d00004851dcb6a73da1e7f293b875f69c,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
11,2017-09-05,12,Flat,Silence,Marshmello,2594471,https://i.scdn.co/image/ab67616d00004851f33ba583059dc2f7d08bf2b8,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
12,2017-09-05,13,Up,XO Tour Llif3,Lil Uzi Vert,2456993,https://i.scdn.co/image/ab67616d0000485141b41e6f7924e530a9b00f9c,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
13,2017-09-05,14,Up,Attention,Charlie Puth,2442744,https://i.scdn.co/image/ab67616d00004851db21a273452f0637cdbc35aa,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
14,2017-09-05,15,Down,Despacito - Remix,Luis Fonsi,2373710,https://i.scdn.co/image/ab67616d00004851d8559d0280ffe2a2af6dacdf,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
15,2017-09-05,16,Flat,Shape of You,Ed Sheeran,2353268,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
16,2017-09-05,17,Flat,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,2348211,https://i.scdn.co/image/ab67616d00004851327d7ffa53a268bf7411c28b,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
17,2017-09-05,18,Flat,Thunder,Imagine Dragons,2298282,https://i.scdn.co/image/ab67616d000048517956bd9a3d7a15e4c2e37cc6,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
18,2017-09-05,19,Flat,More Than You Know,Axwell /\ Ingrosso,2266830,https://i.scdn.co/image/ab67616d00004851cb442ec337da75fb09cc3981,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
19,2017-09-05,20,Flat,2U (feat. Justin Bieber),David Guetta,2223039,https://i.scdn.co/image/ab67616d0000485145c5570d4a66346d8f683913,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
20,2017-09-05,21,Flat,Strip That Down,Liam Payne,2216342,https://i.scdn.co/image/ab67616d00004851ec1abb2ba5e210e826161111,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
21,2017-09-05,22,Flat,Mama,Jonas Blue,2124383,https://i.scdn.co/image/14891cf71e2287163c137e90074783ba5cdd4ff4,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
22,2017-09-05,23,Flat,Glorious (feat. Skylar Grey),Macklemore,2118616,https://i.scdn.co/image/ab67616d000048512c19c42e316cd3d949c992b0,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
23,2017-09-05,24,Up,What Lovers Do (feat. SZA),Maroon 5,2087349,https://i.scdn.co/image/ab67616d000048513c5e0b163d55ef4e27f60689,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
24,2017-09-05,25,Down,Young Dumb & Broke,Khalid,2051969,https://i.scdn.co/image/ab67616d00004851988ede5e1276e758b5f9e577,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
25,2017-09-05,26,Flat,Without You (feat. Sandro Cavazza),Avicii,2048099,https://i.scdn.co/image/ab67616d0000485130800bfbfff51ddb031d9bd7,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
26,2017-09-05,27,Down,There's Nothing Holdin' Me Back,Shawn Mendes,2009316,https://i.scdn.co/image/ab67616d00004851f9cbd0c07513a7232cd6b9a7,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
27,2017-09-05,28,Down,Bank Account,21 Savage,1921003,https://i.scdn.co/image/ab67616d0000485163bdcfe76718674e7783df36,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
28,2017-09-05,29,Up,Jocelyn Flores,XXXTENTACION,1900224,https://i.scdn.co/image/ab67616d00004851203c89bd4391468eea4cc3f5,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
29,2017-09-05,30,Up,I Like Me Better,Lauv,1825848,https://i.scdn.co/image/ab67616d00004851fab48816b625e2a77a732400,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
30,2017-09-05,31,Down,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1802210,https://i.scdn.co/image/ab67616d00004851dcb6a73da1e7f293b875f69c,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
31,2017-09-05,32,Down,Me Rehúso,Danny Ocean,1799879,https://i.scdn.co/image/ab67616d00004851a75bd33684083600569dd3bf,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
32,2017-09-05,33,Down,Bodak Yellow,Cardi B,1753025,https://i.scdn.co/image/ab67616d0000485162a2dedc55a38a0fca0a17b0,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
33,2017-09-05,34,Flat,HUMBLE.,Kendrick Lamar,1731503,https://i.scdn.co/image/ae1f239b41e9604a66eb900834c6887cd2f62ff1,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
34,2017-09-05,35,Flat,What About Us,P!nk,1728299,https://i.scdn.co/image/ab67616d000048511d75bb4aadfc620497c5db0f,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
35,2017-09-05,36,Up,Your Song,Rita Ora,1540038,https://i.scdn.co/image/ab67616d00004851528e7f2b6eda1b2a20ccfb1f,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
36,2017-09-05,37,Up,Lonely Together (feat. Rita Ora),Avicii,1526222,https://i.scdn.co/image/241ee98f30f1a0066a26890586952e393a473b0d,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
37,2017-09-05,38,Flat,Felices los 4,Maluma,1502346,https://i.scdn.co/image/ab67616d00004851d9732b592276542ecafa6c6d,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
38,2017-09-05,39,Down,Congratulations,Post Malone,1497266,https://i.scdn.co/image/23bae95100dcb6ac8f88c19fa2a11c50a998a926,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
39,2017-09-05,40,Down,Something Just Like This,The Chainsmokers,1445660,https://i.scdn.co/image/ab67616d000048510c13d3d5a503c84fcc60ae94,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
40,2017-09-05,41,Up,Slow Hands,Niall Horan,1429419,https://i.scdn.co/image/ab67616d00004851805efe949d48d6f50e604919,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
41,2017-09-05,42,Down,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1427015,https://i.scdn.co/image/ab67616d000048519d6522bee68370fa5592301d,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
42,2017-09-05,43,Up,Fuck Love (feat. Trippie Redd),XXXTENTACION,1406613,https://i.scdn.co/image/ab67616d00004851203c89bd4391468eea4cc3f5,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
43,2017-09-05,44,Up,There for You,Martin Garrix,1368624,https://i.scdn.co/image/ab67616d0000485172c57da7edfe8e915182cdd4,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
44,2017-09-05,45,Down,BUTTERFLY EFFECT,Travis Scott,1362280,https://i.scdn.co/image/ab67616d00004851b5e9358d0d07114609d9afab,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
