,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2018-03-30,1,New,Call Out My Name,The Weeknd,6473226,https://i.scdn.co/image/ab67616d00004851bb9b84cecfc41da3b8c7d74b,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
1,2018-03-30,2,Down,God's Plan,Drake,5986392,https://i.scdn.co/image/ab67616d000048515e8f046078b784e6f8502008,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,2018-03-30,3,New,Try Me,The Weeknd,4443795,https://i.scdn.co/image/ab67616d00004851bb9b84cecfc41da3b8c7d74b,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
3,2018-03-30,4,Down,Psycho (feat. Ty Dolla $ign),Post Malone,4237797,https://i.scdn.co/image/ab67616d00004851918d749b2bdc00e59be23312,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
4,2018-03-30,5,New,Wasted Times,The Weeknd,3936324,https://i.scdn.co/image/ab67616d00004851f38e946900c89c38a070227b,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
5,2018-03-30,6,Down,FRIENDS,Marshmello,3570420,https://i.scdn.co/image/ab67616d00004851569f64493ca55cd96fdee412,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
6,2018-03-30,7,Down,X,Nicky Jam,3555875,https://i.scdn.co/image/ab67616d0000485126ddcc42228a649e5fbe4350,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
7,2018-03-30,8,New,I Was Never There,The Weeknd,3535917,https://i.scdn.co/image/ab67616d00004851bb9b84cecfc41da3b8c7d74b,https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V
8,2018-03-30,9,New,Hurt You,The Weeknd,3481010,https://i.scdn.co/image/ab67616d00004851f38e946900c89c38a070227b,https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5
9,2018-03-30,10,Down,SAD!,XXXTENTACION,3371243,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
10,2018-03-30,11,Down,IDGAF,Dua Lipa,3037395,https://i.scdn.co/image/ab67616d000048516b915e407b70e121e06fe979,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
11,2018-03-30,12,New,Privilege,The Weeknd,2974482,https://i.scdn.co/image/ab67616d00004851f38e946900c89c38a070227b,https://open.spotify.com/track/26Fqtv4Aa7kyd1WWGHai6A
12,2018-03-30,13,Down,The Middle,Zedd,2971884,https://i.scdn.co/image/ab67616d00004851247b73f96ede946a7fa0af12,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
13,2018-03-30,14,Down,Freaky Friday (feat. Chris Brown),Lil Dicky,2939463,https://i.scdn.co/image/ab67616d00004851f1115552efd25fa498ec923a,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
14,2018-03-30,15,Down,All The Stars (with SZA),Kendrick Lamar,2883611,https://i.scdn.co/image/28e755c12683e1038efd53a902601e7f7ed4dbc5,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
15,2018-03-30,16,Down,Look Alive (feat. Drake),BlocBoy JB,2879532,https://i.scdn.co/image/ab67616d0000485155cad990bc1ce5808367fa0e,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
16,2018-03-30,17,Down,Love Lies (with Normani),Khalid,2791782,https://i.scdn.co/image/ab67616d00004851dd7eaf261543814a6d715d67,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,2018-03-30,18,Down,These Days,Rudimental,2642727,https://i.scdn.co/image/ab67616d00004851e9f49a29f00d42d7857794a5,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
18,2018-03-30,19,Down,Mine,Bazzi,2598921,https://i.scdn.co/image/ab67616d0000485173924baaee2d2e94829953bf,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
19,2018-03-30,20,Down,In My Blood,Shawn Mendes,2480509,https://i.scdn.co/image/ab67616d0000485188da297b53e5785d8ae195ab,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
20,2018-03-30,21,Down,rockstar,Post Malone,2388110,https://i.scdn.co/image/ab67616d0000485147a8619ffffa8ccd20ca194b,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
21,2018-03-30,22,Down,Dura,Daddy Yankee,2238697,https://i.scdn.co/image/ab67616d00004851407475cb28e657ec856dcbaf,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
22,2018-03-30,23,Down,Havana (feat. Young Thug),Camila Cabello,2198893,https://i.scdn.co/image/ab67616d000048516eb0b9e73adcf04e4ed3eca4,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
23,2018-03-30,24,Down,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2055766,https://i.scdn.co/image/ab67616d000048511ba5682505dd6e2592b16e41,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
24,2018-03-30,25,Down,Plug Walk,Rich The Kid,1996710,https://i.scdn.co/image/ab67616d000048513b6640e727df86d20ddac316,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
25,2018-03-30,26,Down,Pray For Me (with Kendrick Lamar),The Weeknd,1937272,https://i.scdn.co/image/ab67616d000048518ac2a58fbcab6a775e790b15,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
26,2018-03-30,27,Up,Delicate,Taylor Swift,1854655,https://i.scdn.co/image/c2e6423b9624845f6dd57aef8ce00fa53aedcef7,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
27,2018-03-30,28,Down,Moonlight,XXXTENTACION,1821347,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
28,2018-03-30,29,Down,Me Niego (feat. Ozuna & Wisin),Reik,1786618,https://i.scdn.co/image/ab67616d00004851395857179e6679826a8fa497,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
29,2018-03-30,30,Down,Never Be the Same,Camila Cabello,1785937,https://i.scdn.co/image/ab67616d000048516eb0b9e73adcf04e4ed3eca4,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
30,2018-03-30,31,Down,Like I Do,David Guetta,1732855,https://i.scdn.co/image/ab67616d00004851734eb0ed1bd80aeed903f30b,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
31,2018-03-30,32,Down,Échame La Culpa,Luis Fonsi,1634292,https://i.scdn.co/image/ab67616d000048510ac9a58447dfccc5127248e0,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
32,2018-03-30,33,Down,Bella,Wolfine,1618444,https://i.scdn.co/image/ab67616d0000485100f3f20aca8bce07b5e68af8,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
33,2018-03-30,34,Down,New Rules,Dua Lipa,1612131,https://i.scdn.co/image/ab67616d000048516b915e407b70e121e06fe979,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
34,2018-03-30,35,Down,Walk It Talk It,Migos,1578429,https://i.scdn.co/image/36f1a1c6bddf8a4c0b9e6c7612a9b25048904344,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
35,2018-03-30,36,Down,Shape of You,Ed Sheeran,1540013,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
36,2018-03-30,37,Flat,Say Something,Justin Timberlake,1515388,https://i.scdn.co/image/ab67616d000048514626ff0fee963da605f6aa06,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
37,2018-03-30,38,Down,Ric Flair Drip (& Metro Boomin),Offset,1511652,https://i.scdn.co/image/ab67616d000048510f206fe737d46f2f2d826d83,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
38,2018-03-30,39,Down,Everyday,Logic,1495099,https://i.scdn.co/image/048f72adcf19156266fbe080c1d4a782f6affdfd,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
39,2018-03-30,40,Down,Amorfoda,Bad Bunny,1489693,https://i.scdn.co/image/ab67616d00004851ffde74831eadc3cdccc02188,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
40,2018-03-30,41,Down,Lost In Japan,Shawn Mendes,1488774,https://i.scdn.co/image/ab67616d0000485103312590ee9819db3f2d094d,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
41,2018-03-30,42,Down,Stir Fry,Migos,1465078,https://i.scdn.co/image/36f1a1c6bddf8a4c0b9e6c7612a9b25048904344,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
42,2018-03-30,43,Down,Perfect,Ed Sheeran,1461159,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
43,2018-03-30,44,Down,Finesse - Remix; feat. Cardi B,Bruno Mars,1438711,https://i.scdn.co/image/ab67616d0000485147e522adf030a78615cdea06,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
44,2018-03-30,45,Down,I Fall Apart,Post Malone,1435287,https://i.scdn.co/image/23bae95100dcb6ac8f88c19fa2a11c50a998a926,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
45,2018-03-30,46,Down,Déjala que vuelva (feat. Manuel Turizo),Piso 21,1430893,https://i.scdn.co/image/ab67616d000048514ed4c2e64f7bf0977aa70b42,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
46,2018-03-30,47,Down,River (feat. Ed Sheeran),Eminem,1411790,https://i.scdn.co/image/ab67616d00004851255191ed87a907d362b43f19,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
47,2018-03-30,48,Down,Mad Love,Sean Paul,1370687,https://i.scdn.co/image/c7a68b10f61696b28fdf8219a92eb634a820400e,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
48,2018-03-30,49,Down,Wolves,Selena Gomez,1366696,https://i.scdn.co/image/ab67616d0000485110368f28dac3b838770f985c,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
49,2018-03-30,50,Down,Síguelo Bailando,Ozuna,1353500,https://i.scdn.co/image/ab67616d00004851b0a875d7f1bfe4ec4aaffa48,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
50,2018-03-30,51,Down,Remind Me to Forget,Kygo,1352341,https://i.scdn.co/image/ab67616d00004851238d888f4282893ed8f83f2a,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
51,2018-03-30,52,Down,Nevermind,Dennis Lloyd,1343737,https://i.scdn.co/image/ab67616d000048514dbdd4d3c69bec0d471fc479,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
52,2018-03-30,53,Down,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,1301005,https://i.scdn.co/image/ab67616d00004851c3de572921cabde540d4880a,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
