,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2017-12-14,1,Flat,rockstar,Post Malone,4739216,https://i.scdn.co/image/ab67616d00004851345f823b6c1dbd3b4cc7b382,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
1,2017-12-14,2,Flat,Havana,Camila Cabello,3766098,https://i.scdn.co/image/ab67616d00004851d93cf4d07ba50d7b32ca7c44,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
2,2017-12-14,3,Up,New Rules,Dua Lipa,3123898,https://i.scdn.co/image/ab67616d000048516b915e407b70e121e06fe979,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
3,2017-12-14,4,Down,Wolves,Selena Gomez,3095466,https://i.scdn.co/image/ab67616d0000485110368f28dac3b838770f985c,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
4,2017-12-14,5,Flat,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2968571,https://i.scdn.co/image/ab67616d00004851af6b2fca3b6e24612a5fe5d8,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
5,2017-12-14,6,Flat,All I Want for Christmas Is You,Mariah Carey,2886430,https://i.scdn.co/image/ab67616d000048514246e3158421f5abb75abc4f,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
6,2017-12-14,7,Flat,Let You Down,NF,2770572,https://i.scdn.co/image/ab67616d0000485139e85b6ae069d1e25bbc89df,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
7,2017-12-14,8,Flat,Perfect,Ed Sheeran,2697925,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
8,2017-12-14,9,Flat,Too Good At Goodbyes,Sam Smith,2620296,https://i.scdn.co/image/eb645ad7342e0f34817e16d9d4061c3b5e374d4c,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
9,2017-12-14,10,Flat,Gucci Gang,Lil Pump,2608018,https://i.scdn.co/image/ab67616d00004851d52ef190ae5253eb2c3c764c,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
10,2017-12-14,11,Flat,What Lovers Do (feat. SZA),Maroon 5,2546158,https://i.scdn.co/image/ab67616d000048519ccf08d3f74b36b7880522b5,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
11,2017-12-14,12,Flat,Échame La Culpa,Luis Fonsi,2422343,https://i.scdn.co/image/ab67616d000048510ac9a58447dfccc5127248e0,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
12,2017-12-14,13,Flat,Silence,Marshmello,2348681,https://i.scdn.co/image/ab67616d00004851f33ba583059dc2f7d08bf2b8,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
13,2017-12-14,14,Up,Him & I,G-Eazy,2210136,https://i.scdn.co/image/ab67616d00004851213ada56b58bf2dc8fdf28bf,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V
14,2017-12-14,15,Down,Dusk Till Dawn - Radio Edit,ZAYN,2199618,https://i.scdn.co/image/ab67616d0000485123852b7ef0ecfe29d38d97ee,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
15,2017-12-14,16,Down,Shape of You,Ed Sheeran,2190090,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
16,2017-12-14,17,Flat,I Fall Apart,Post Malone,2174610,https://i.scdn.co/image/23bae95100dcb6ac8f88c19fa2a11c50a998a926,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
17,2017-12-14,18,Flat,Last Christmas,Wham!,2001296,https://i.scdn.co/image/ab67616d00004851f2d2adaa21ad616df6241e7d,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
18,2017-12-14,19,Flat,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1864411,https://i.scdn.co/image/ab67616d00004851dbdc892395413def043e0655,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
19,2017-12-14,20,Up,Sensualidad,Bad Bunny,1846989,https://i.scdn.co/image/ab67616d00004851c0ca1263b2966ddff794d3bb,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
20,2017-12-14,21,Down,Candy Paint,Post Malone,1831736,https://i.scdn.co/image/ab67616d00004851bf95d2beddffbdb488310f67,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
21,2017-12-14,22,Up,Young Dumb & Broke,Khalid,1688787,https://i.scdn.co/image/ab67616d00004851988ede5e1276e758b5f9e577,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
22,2017-12-14,23,Up,XO Tour Llif3,Lil Uzi Vert,1670800,https://i.scdn.co/image/ab67616d0000485141b41e6f7924e530a9b00f9c,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
23,2017-12-14,24,Up,I Miss You (feat. Julia Michaels),Clean Bandit,1661870,https://i.scdn.co/image/ab67616d000048518341ce7a7a1f4ab4182823d5,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
24,2017-12-14,25,Down,Thunder,Imagine Dragons,1660423,https://i.scdn.co/image/ab67616d000048517956bd9a3d7a15e4c2e37cc6,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
25,2017-12-14,26,Flat,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1628006,https://i.scdn.co/image/ab67616d000048511ba5682505dd6e2592b16e41,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
26,2017-12-14,27,Flat,1-800-273-8255,Logic,1621022,https://i.scdn.co/image/08f9ccb7875a87c07c79c1ccd5319263786c55ea,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
27,2017-12-14,28,Up,Criminal,Natti Natasha,1598626,https://i.scdn.co/image/ab67616d000048515f3f4af0d3e662247a7d8cff,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
28,2017-12-14,29,Up,Corazón,Maluma,1581225,https://i.scdn.co/image/ab67616d000048516876ec811b26ba2094565b34,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
29,2017-12-14,30,Down,Ric Flair Drip (& Metro Boomin),Offset,1579268,https://i.scdn.co/image/ab67616d000048510f206fe737d46f2f2d826d83,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
30,2017-12-14,31,Flat,Congratulations,Post Malone,1564190,https://i.scdn.co/image/23bae95100dcb6ac8f88c19fa2a11c50a998a926,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
31,2017-12-14,32,Flat,Unforgettable,French Montana,1544924,https://i.scdn.co/image/ab67616d000048518a31195a371b2233456f6c07,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
32,2017-12-14,33,Up,Me Rehúso,Danny Ocean,1507404,https://i.scdn.co/image/ab67616d00004851a75bd33684083600569dd3bf,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
33,2017-12-14,34,Up,Downtown,Anitta,1506877,https://i.scdn.co/image/ab67616d000048518c6b830c36c7b4ac43c3cee8,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
34,2017-12-14,35,Flat,No Limit,G-Eazy,1497445,https://i.scdn.co/image/ab67616d0000485130e1314399055d25579f7ae3,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
35,2017-12-14,36,Down,How Long,Charlie Puth,1488126,https://i.scdn.co/image/ab67616d00004851872353e715cccea67fe3de91,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
36,2017-12-14,37,Flat,Mi Gente,J Balvin,1475479,https://i.scdn.co/image/ab67616d00004851996bd1ea86bd3815eedfeef5,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
37,2017-12-14,38,Flat,Never Be the Same,Camila Cabello,1431876,https://i.scdn.co/image/ab67616d00004851e2fd4f9a7ae81c89a204e26b,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5
38,2017-12-14,39,Down,Stargazing,Kygo,1429450,https://i.scdn.co/image/ab67616d00004851a333559091297eda04eba27c,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
39,2017-12-14,40,Down,HUMBLE.,Kendrick Lamar,1419442,https://i.scdn.co/image/ae1f239b41e9604a66eb900834c6887cd2f62ff1,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
40,2017-12-14,41,Flat,Bank Account,21 Savage,1413849,https://i.scdn.co/image/ab67616d00004851ac3c0aecec76cd7b5a54795e,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
41,2017-12-14,42,Up,Se Preparó,Ozuna,1411066,https://i.scdn.co/image/ab67616d00004851b0a875d7f1bfe4ec4aaffa48,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
42,2017-12-14,43,Flat,Man's Not Hot,Big Shaq,1407958,https://i.scdn.co/image/ab67616d00004851e297a281788cf46e9094a2ca,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
43,2017-12-14,44,Down,Lonely Together (feat. Rita Ora),Avicii,1371948,https://i.scdn.co/image/241ee98f30f1a0066a26890586952e393a473b0d,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
44,2017-12-14,45,Down,Feel It Still,Portugal. The Man,1367017,https://i.scdn.co/image/ab67616d00004851af52c228c9619ff6298b08cd,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
45,2017-12-14,46,Flat,Anywhere,Rita Ora,1310624,https://i.scdn.co/image/ab67616d000048517a642f7a662f4c94683ac038,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
46,2017-12-14,47,Up,Mayores,Becky G,1308226,https://i.scdn.co/image/ab67616d00004851b5983d639fd953deb3c99848,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
47,2017-12-14,48,Up,Attention,Charlie Puth,1292346,https://i.scdn.co/image/ab67616d00004851db21a273452f0637cdbc35aa,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
48,2017-12-14,49,Down,Sorry Not Sorry,Demi Lovato,1287196,https://i.scdn.co/image/ab67616d00004851ec9c72308e30e7aa1d22b37d,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
49,2017-12-14,50,Flat,It's Beginning to Look a Lot like Christmas,Michael Bublé,1193887,https://i.scdn.co/image/ab67616d00004851c08cdc7be557844f3610880d,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
50,2017-12-14,51,Flat,MotorSport,Migos,1143174,https://i.scdn.co/image/ab67616d000048510dee8dd1f81727cbe7f085a3,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
51,2017-12-14,52,Flat,Something Just Like This,The Chainsmokers,1139090,https://i.scdn.co/image/ab67616d000048510c13d3d5a503c84fcc60ae94,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
