,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2017-12-20,1,Flat,rockstar,Post Malone,4600115,https://i.scdn.co/image/ab67616d00004851345f823b6c1dbd3b4cc7b382,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
1,2017-12-20,2,Flat,River (feat. Ed Sheeran),Eminem,4495842,https://i.scdn.co/image/ab67616d00004851255191ed87a907d362b43f19,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
2,2017-12-20,3,Flat,Havana,Camila Cabello,3781808,https://i.scdn.co/image/ab67616d00004851d93cf4d07ba50d7b32ca7c44,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,2017-12-20,4,Flat,All I Want for Christmas Is You,Mariah Carey,3312544,https://i.scdn.co/image/ab67616d000048514246e3158421f5abb75abc4f,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
4,2017-12-20,5,Flat,New Rules,Dua Lipa,3135214,https://i.scdn.co/image/ab67616d000048516b915e407b70e121e06fe979,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,2017-12-20,6,Flat,Wolves,Selena Gomez,3018456,https://i.scdn.co/image/ab67616d0000485110368f28dac3b838770f985c,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
6,2017-12-20,7,Flat,Perfect,Ed Sheeran,2842802,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
7,2017-12-20,8,Flat,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2731205,https://i.scdn.co/image/ab67616d00004851af6b2fca3b6e24612a5fe5d8,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
8,2017-12-20,9,Up,Let You Down,NF,2703321,https://i.scdn.co/image/ab67616d0000485139e85b6ae069d1e25bbc89df,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
9,2017-12-20,10,Down,Him & I (with Halsey),G-Eazy,2693413,https://i.scdn.co/image/ab67616d00004851046527a9c176f7c2916f3530,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
10,2017-12-20,11,Up,Gucci Gang,Lil Pump,2591428,https://i.scdn.co/image/ab67616d00004851d52ef190ae5253eb2c3c764c,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
11,2017-12-20,12,Down,Too Good At Goodbyes,Sam Smith,2559543,https://i.scdn.co/image/eb645ad7342e0f34817e16d9d4061c3b5e374d4c,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
12,2017-12-20,13,Flat,What Lovers Do (feat. SZA),Maroon 5,2505510,https://i.scdn.co/image/ab67616d000048519ccf08d3f74b36b7880522b5,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
13,2017-12-20,14,Flat,Échame La Culpa,Luis Fonsi,2440342,https://i.scdn.co/image/ab67616d000048510ac9a58447dfccc5127248e0,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
14,2017-12-20,15,Flat,Silence,Marshmello,2283890,https://i.scdn.co/image/ab67616d00004851f33ba583059dc2f7d08bf2b8,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
15,2017-12-20,16,Up,Last Christmas,Wham!,2277230,https://i.scdn.co/image/ab67616d00004851f2d2adaa21ad616df6241e7d,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
16,2017-12-20,17,Flat,Shape of You,Ed Sheeran,2223693,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
17,2017-12-20,18,Down,I Fall Apart,Post Malone,2197242,https://i.scdn.co/image/23bae95100dcb6ac8f88c19fa2a11c50a998a926,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
18,2017-12-20,19,Down,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,2184803,https://i.scdn.co/image/ab67616d000048512862285a618721193e8fdac6,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
19,2017-12-20,20,Flat,Dusk Till Dawn - Radio Edit,ZAYN,2086602,https://i.scdn.co/image/ab67616d0000485123852b7ef0ecfe29d38d97ee,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
20,2017-12-20,21,Flat,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1879806,https://i.scdn.co/image/ab67616d00004851dbdc892395413def043e0655,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
21,2017-12-20,22,Up,Downtown,Anitta,1825501,https://i.scdn.co/image/ab67616d000048518c6b830c36c7b4ac43c3cee8,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
22,2017-12-20,23,Up,Corazón,Maluma,1802126,https://i.scdn.co/image/ab67616d000048516876ec811b26ba2094565b34,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
23,2017-12-20,24,Down,Candy Paint,Post Malone,1787148,https://i.scdn.co/image/ab67616d00004851bf95d2beddffbdb488310f67,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
24,2017-12-20,25,Flat,Sensualidad,Bad Bunny,1773003,https://i.scdn.co/image/ab67616d00004851c0ca1263b2966ddff794d3bb,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
25,2017-12-20,26,Flat,No Limit,G-Eazy,1769672,https://i.scdn.co/image/ab67616d00004851046527a9c176f7c2916f3530,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
26,2017-12-20,27,Flat,I Miss You (feat. Julia Michaels),Clean Bandit,1722091,https://i.scdn.co/image/ab67616d000048518341ce7a7a1f4ab4182823d5,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
27,2017-12-20,28,Flat,How Long,Charlie Puth,1693792,https://i.scdn.co/image/ab67616d00004851872353e715cccea67fe3de91,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
28,2017-12-20,29,Flat,Young Dumb & Broke,Khalid,1641477,https://i.scdn.co/image/ab67616d00004851988ede5e1276e758b5f9e577,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
29,2017-12-20,30,Flat,Thunder,Imagine Dragons,1636792,https://i.scdn.co/image/ab67616d000048517956bd9a3d7a15e4c2e37cc6,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
30,2017-12-20,31,Up,Criminal,Natti Natasha,1628959,https://i.scdn.co/image/ab67616d000048515f3f4af0d3e662247a7d8cff,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
31,2017-12-20,32,Down,XO Tour Llif3,Lil Uzi Vert,1625452,https://i.scdn.co/image/ab67616d0000485141b41e6f7924e530a9b00f9c,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
32,2017-12-20,33,Flat,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1605180,https://i.scdn.co/image/ab67616d000048511ba5682505dd6e2592b16e41,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
33,2017-12-20,34,Down,Ric Flair Drip (& Metro Boomin),Offset,1549352,https://i.scdn.co/image/ab67616d000048510f206fe737d46f2f2d826d83,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
34,2017-12-20,35,Flat,Congratulations,Post Malone,1539259,https://i.scdn.co/image/23bae95100dcb6ac8f88c19fa2a11c50a998a926,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
35,2017-12-20,36,Flat,1-800-273-8255,Logic,1504683,https://i.scdn.co/image/08f9ccb7875a87c07c79c1ccd5319263786c55ea,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
36,2017-12-20,37,Up,It's Beginning to Look a Lot like Christmas,Michael Bublé,1503738,https://i.scdn.co/image/ab67616d00004851c08cdc7be557844f3610880d,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
37,2017-12-20,38,Down,Mi Gente,J Balvin,1483346,https://i.scdn.co/image/ab67616d00004851996bd1ea86bd3815eedfeef5,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
38,2017-12-20,39,Flat,Man's Not Hot,Big Shaq,1454513,https://i.scdn.co/image/ab67616d00004851e297a281788cf46e9094a2ca,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
39,2017-12-20,40,Up,Se Preparó,Ozuna,1415900,https://i.scdn.co/image/ab67616d00004851b0a875d7f1bfe4ec4aaffa48,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
40,2017-12-20,41,Down,Unforgettable,French Montana,1390585,https://i.scdn.co/image/ab67616d000048518a31195a371b2233456f6c07,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
41,2017-12-20,42,Up,HUMBLE.,Kendrick Lamar,1372418,https://i.scdn.co/image/ae1f239b41e9604a66eb900834c6887cd2f62ff1,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
42,2017-12-20,43,Flat,Bank Account,21 Savage,1370722,https://i.scdn.co/image/ab67616d00004851ac3c0aecec76cd7b5a54795e,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
43,2017-12-20,44,Up,Do They Know It's Christmas? - 1984 Version,Band Aid,1365116,https://i.scdn.co/image/ab67616d00004851cefe32a94b7ddd9882392cdd,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06
44,2017-12-20,45,Up,Me Rehúso,Danny Ocean,1356119,https://i.scdn.co/image/ab67616d00004851a75bd33684083600569dd3bf,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
45,2017-12-20,46,Up,Stargazing,Kygo,1325263,https://i.scdn.co/image/ab67616d00004851a333559091297eda04eba27c,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
46,2017-12-20,47,Up,Feel It Still,Portugal. The Man,1317846,https://i.scdn.co/image/ab67616d00004851af52c228c9619ff6298b08cd,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
47,2017-12-20,48,Up,Mayores,Becky G,1311128,https://i.scdn.co/image/ab67616d00004851b5983d639fd953deb3c99848,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
48,2017-12-20,49,Down,Walk On Water (feat. Beyoncé),Eminem,1251953,https://i.scdn.co/image/ab67616d00004851255191ed87a907d362b43f19,https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9
49,2017-12-20,50,Up,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,1250977,https://i.scdn.co/image/ab67616d000048515ea4a3e529289eb8169d765d,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
50,2017-12-20,51,Up,Anywhere,Rita Ora,1223462,https://i.scdn.co/image/ab67616d000048517a642f7a662f4c94683ac038,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
51,2017-12-20,52,Up,Lonely Together (feat. Rita Ora),Avicii,1198629,https://i.scdn.co/image/241ee98f30f1a0066a26890586952e393a473b0d,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
52,2017-12-20,53,Down,Believe,Eminem,1188320,https://i.scdn.co/image/ab67616d00004851255191ed87a907d362b43f19,https://open.spotify.com/track/2XDhuJvvx2wcIROXbfTTYr
53,2017-12-20,54,Up,Déjala que vuelva (feat. Manuel Turizo),Piso 21,1187924,https://i.scdn.co/image/ab67616d000048514ed4c2e64f7bf0977aa70b42,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
54,2017-12-20,55,Flat,Santa Tell Me,Ariana Grande,1186376,https://i.scdn.co/image/ab67616d00004851202a03f8e0f1845194be0a42,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
55,2017-12-20,56,Up,Attention,Charlie Puth,1177270,https://i.scdn.co/image/ab67616d00004851db21a273452f0637cdbc35aa,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
56,2017-12-20,57,Up,It's the Most Wonderful Time of the Year,Andy Williams,1174991,https://i.scdn.co/image/ab67616d0000485198073965947f92f1641b8356,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
57,2017-12-20,58,Down,Never Be the Same,Camila Cabello,1151423,https://i.scdn.co/image/ab67616d00004851e2fd4f9a7ae81c89a204e26b,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5
58,2017-12-20,59,Flat,Sorry Not Sorry,Demi Lovato,1148415,https://i.scdn.co/image/ab67616d00004851ec9c72308e30e7aa1d22b37d,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
59,2017-12-20,60,Flat,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,1118318,https://i.scdn.co/image/ab67616d000048512bfb97c135445f83927049ca,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
60,2017-12-20,61,Flat,Something Just Like This,The Chainsmokers,1107312,https://i.scdn.co/image/ab67616d000048510c13d3d5a503c84fcc60ae94,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
61,2017-12-20,62,Up,Perro Fiel (feat. Nicky Jam),Shakira,1084457,https://i.scdn.co/image/ab67616d00004851d05d3aad30c5fb7614893cf5,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
62,2017-12-20,63,Flat,MotorSport,Migos,1082265,https://i.scdn.co/image/ab67616d000048510dee8dd1f81727cbe7f085a3,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
